text,cleaned_text,label
"My understanding is that this book is an accessible summary of the ideas Catsells presents in his three volume magnum opus, the Information Age (which starts with the Network Society). If this is so, I am definitely not missing much by not having read the trilogy. This is a really bad piece of sociology, characterized by a technologically deterministic analysis. Why did I give it two stars instead of one then? Well, it does have some OK parts. Catsell's analysis of the origins of the internet is an interesting bit of the sociology of technology and what saves the book from pure technological determinism. He also presents some convincing data (gathered by other people) that use of the internet for socializing does not suck people into an on-line world, alienating them from the world of face-to-face interaction; this happens in the case of a few troubled people, but most people use the internet to enhance their already existing off-line relationships. The rest of the book basically argues that the network format of the internet is reshaping the rest of society in its image, with everything from big business to governments to social movements adopting a network form in response to the rise of this new technology. This is, frankly, ludicrous reductionism. It doesn't even stand up to a simple test of chronology--a lot of the developments that Castells argues are driven by the internet predate the explosion of ist usage in the mid-1990s. As Castells himself admits, businesses were already taking on more of a network form before the internet appeared big time on the scene, and social movement scholars have shown the same is true of transnational social movements. On top of this, Castells shows an effusive enthusiasm for all things networked, whether they be transnational corporations or the transnational social movements that oppose these same corporations. I'm really at a loss to understand how one can enthuse about both of these opposed phenomena. Castells does see some of the problems with the new network society--loss of job security and the digital divide, for instance--but he tends to downplay these. And his solution to these problems tends to come down to more of the same--more internet access, more network social organization. Talk about a narrow vision",understanding book accessible summary idea catsells present three volume magnum opus information age start network society definitely not missing much not read trilogy really bad piece sociology characterized technologically deterministic analysis give two star instead one well ok part catsell analysis origin internet interesting bit sociology technology save book pure technological determinism also present convincing data gathered people use internet socializing not suck people line world alienating world face face interaction happens case troubled people people use internet enhance already existing line relationship rest book basically argues network format internet reshaping rest society image everything big business government social movement adopting network form response rise new technology frankly ludicrous reductionism not even stand simple test chronology lot development castells argues driven internet predate explosion ist usage mid 1990s castells admits business already taking network form internet appeared big time scene social movement scholar shown true transnational social movement top castells show effusive enthusiasm thing networked whether transnational corporation transnational social movement oppose corporation really loss understand one enthuse opposed phenomenon castells see problem new network society loss job security digital divide instance tends downplay solution problem tends come internet access network social organization talk narrow vision,0
"I just received my set. The glasses are so... beautiful! Yet, 5 out of 6 are defective!! What a big disappointment! I have been looking forward to receiving my first Riedel....Amazon.com provides great deal which I got $80 for 6 glasses, but they were obviously factory seconds! So disappointed! However, the design of the glass are beautiful!! I am still returning them! So sad!......  :",received set glass beautiful yet defective big disappointment looking forward receiving first riedel amazon com provides great deal got 80 glass obviously factory second disappointed however design glass beautiful still returning sad,0
"Everyone should follow the advise published on the outside cover of this book...""You live in this world, you use oil, you must read this book.",everyone follow advise published outside cover book live world use oil must read book,1
"not incredibly impressed with it, but it does keep me warm for the price i paid.",not incredibly impressed keep warm price paid,0
"Excellent sound system, reminds you of being in a movie theatre.  Great, Great system",excellent sound system reminds movie theatre great great system,1
"What a disastrously bad and unfunny novel.  The self-involved main character is pathetic and whiny, the ""plot"" is see-through and cliched, and the writing style is far below what can be found on any mediocre blog.

When people criticize chick lit, this is exactly the kind of book they're talking about.  It's shallow to such a shocking degree than when it tries to take itself seriously, or stretches for a literary flourish, it's absolutely cringe-worthy.  I find it hard to believe the people who've praised it here actually read the same book.

This was given to me by an acquaintance shortly after my engagement.  She said she didn't really like it but thought it would be ""more my kind of thing.""  Obviously not a person who knows me well.  Thankfully, it doesn't appear the author is terribly prolific, so readers don't need to worry about trying to stumble through page after page of show-offy navel-gazing.

I wouldn't say it's one of the worst books I've read, but it's certainly one of the most useless",disastrously bad unfunny novel self involved main character pathetic whiny plot see cliched writing style far found mediocre blog people criticize chick lit exactly kind book talking shallow shocking degree try take seriously stretch literary flourish absolutely cringe worthy find hard believe people praised actually read book given acquaintance shortly engagement said not really like thought would kind thing obviously not person know well thankfully not appear author terribly prolific reader not need worry trying stumble page page show offy navel gazing would not say one worst book read certainly one useless,0
"I bought this because it seemed like it would satisfy my need for a 2-line phone with answering capability. Turns out, I cannot keep it, due to one boneheaded design flaw that makes it unusable for me.

The good: it's nice looking, compact, has good sound, and has a selection of cute little ringtones.

The bad: This machine WILL NOT RECORD INCOMING MESSAGES SILENTLY. It broadcasts both the OGM and the ICM being left by the caller through the speaker. There is no way I know of to defeat this. You can turn the volume down from loud to medium loud, but you cannot set the machine to record messages silently, in the background. 

Do you think you might ever not want other people in the room to hear the messages being left on your recorder? Would you ever want to sleep without being disturbed by the sound of incoming messages?

Then this one isn't for you.

Mine is for sale.",bought seemed like would satisfy need line phone answering capability turn not keep due one boneheaded design flaw make unusable good nice looking compact good sound selection cute little ringtones bad machine not record incoming message silently broadcast ogm icm left caller speaker no way know defeat turn volume loud medium loud not set machine record message silently background think might ever not want people room hear message left recorder would ever want sleep without disturbed sound incoming message one not mine sale,0
"I am not a fan of the pause and pour feature. IT is a button and if the pot is not directly under button the coffe over flows. On two occasions the machine stopped dripping coffee in the pot, casing grounds to overflow the filter. I can only assume the pot was not perfectly placed. I searched for a red coffee maker at a resonable price but could find none without this type of pause and pour. I may have to remove button for 100% satisfaction. But I love the red accents in my kitchen",not fan pause pour feature button pot not directly button coffe flow two occasion machine stopped dripping coffee pot casing ground overflow filter assume pot not perfectly placed searched red coffee maker resonable price could find none without type pause pour may remove button 100 satisfaction love red accent kitchen,0
"I bought this Ipod 4G to replace my 2G one that got stolen and chose more memory as the 2G got filled up too quickly. Can say that this is probably the best size in terms of memory. Otherwise, as usual with Macs, very easy to use, even for low-tech people like myself, beautiful design, small and light, not too fragile, just great on the go",bought ipod 4g replace 2g one got stolen chose memory 2g got filled quickly say probably best size term memory otherwise usual mac easy use even low tech people like beautiful design small light not fragile great go,1
"These cables are super with my new DVD player. There is absolutely no interference from my other home theater equipment. The picture is soo clear, and vivid. The cables themselves are really made well, they could hold up 100 pounds of weight no doubt. If you get these Monster cables you won't be sorry",cable super new dvd player absolutely no interference home theater equipment picture soo clear vivid cable really made well could hold 100 pound weight no doubt get monster cable not sorry,1
"""Warring"" has a high reputation for being a powerful blender. I purchased because of its reputation. But it turned out to be actually not that powerful and may not be as powerful as the one I had before which only costed $30. So I asked myself why bothered to replace it when the new one, ""Warring"", in fact does not really break ice any better than the cheap ones.",warring high reputation powerful blender purchased reputation turned actually not powerful may not powerful one costed 30 asked bothered replace new one warring fact not really break ice better cheap one,0
"This is an excellent book examining how and why some people come to believe that they have suffered appalling abuse that most probably never happened. It DOES NOT deny the reality of or harm caused by sexual abuse (the author explicitly states this on many occasions) and the reviewer who suggested that this is ""a terrific book if you are child molester"" probably (I guess) didn't bother reading it and made up the especially foul accusation to prevent others from examining the issues surrounding repressed memory and the cult of therapy.
The author shows how even trained professionals can disregard overwhelming evidence against a particular hypothesis (repressed memory/MPD/satanic cults) and rely on their intuition to (unintentionally) wreak havoc with their clients lives. In the upside-down world of some therapists, lack of hard evidence is trumped by strength of feeling for even the most outrageous accusation. Pendergrast demonstrates how uncertain and malleable human memory can be.
The book is written in an easy style and despite what another particularly stupid review suggests, concentrates specifically on the scientific evidence for his claims",excellent book examining people come believe suffered appalling abuse probably never happened not deny reality harm caused sexual abuse author explicitly state many occasion reviewer suggested terrific book child molester probably guess not bother reading made especially foul accusation prevent others examining issue surrounding repressed memory cult therapy author show even trained professional disregard overwhelming evidence particular hypothesis repressed memory mpd satanic cult rely intuition unintentionally wreak havoc client life upside world therapist lack hard evidence trumped strength feeling even outrageous accusation pendergrast demonstrates uncertain malleable human memory book written easy style despite another particularly stupid review suggests concentrate specifically scientific evidence claim,1
"Having watched great movies in the Bible series such as Joseph, David, Abraham, Jacob, Moses and Samson and Delilah and other good ones pertaining to scriptures, I was looking forward to another fantastic and educative film. What a let down by this anachronism. How low can one go! This is a disappointing and misleading movie that perverts the word of God.

If you do not believe in God, have never read the Bible, particularly Genesis but have heard of Noah from hearsay, perhaps this movie might be of some entertaining value, a mediocre one at that.

If you are looking for a movie with an accurate account of Noah's ArK, don't aggravate yourself. Avoid this movie like a plague.",watched great movie bible series joseph david abraham jacob moses samson delilah good one pertaining scripture looking forward another fantastic educative film let anachronism low one go disappointing misleading movie pervert word god not believe god never read bible particularly genesis heard noah hearsay perhaps movie might entertaining value mediocre one looking movie accurate account noah ark not aggravate avoid movie like plague,0
"Although I ordered the juicer in the color black, I received the product in white.  If not for the color I would have purchased it locally.  After approximately 6 months of satisfactory occasional use the juicer is no longer functional.  Some of the teeth on the gear that is connected to the press lever have broken off.  I had expected a product this simple would have lasted for years.  I am obviously totally disappointed",although ordered juicer color black received product white not color would purchased locally approximately month satisfactory occasional use juicer no longer functional teeth gear connected press lever broken expected product simple would lasted year obviously totally disappointed,0
"Did anyone else watch the same movie that I did?  Or should I say try to watch the same movie that I did?  I am a huge classic sci-fi movie lover and had heard good things about this one.  I was mislead.  I can seriously think of no redeeming value to this movie.  In fact, I am sure that Carpenter and O'Bannon are quite ashamed of this black scar that lingers in their past.  The unwitty dialogue tries to be clever all throughout the movie and is just sooo boring.  The 'effects' don't exist, and the whole alien beach ball thing is just embarrasing.  It's not funny - it is embarassing.  I could make a better movie with a handycam in my garage",anyone else watch movie say try watch movie huge classic sci fi movie lover heard good thing one mislead seriously think no redeeming value movie fact sure carpenter bannon quite ashamed black scar lingers past unwitty dialogue try clever throughout movie sooo boring effect not exist whole alien beach ball thing embarrasing not funny embarassing could make better movie handycam garage,0
"I quite enjoyed watching this film, which is why I give it four stars, even though I think there are some things about it that are seriously problematic. So, why did I like it? Joan Cusack, Matt Dillon, Kevin Kline (in that order) and also a passably funny script -- at least one that is well structured for a feel-good viewing experience.

Joan Cusack is wonderful here. Her blow-up at her wayward fiance after he stands her up  is fantastic, and the scene where she stumbles from a bar out into the street, screaming ""Is this the Twilight Zone?"" at which point she collapses on the hood of Matt Dillon's car (in her wedding dress no less) -- well, that scene is adorable, especially considering that it ends with some truly touching readings of Shakespeare's Romeo and Juliet -- a play that itself explores competing definitions of masculinity. Yes, here is the heart of the film (so I cannot comprehend another viewer's criticism that the bride is given nothing in this film; she's obviously going to marry the movie star, and get to eat cheetos into the bargain). Matt Dillon is, as ever, the essence of cuteness, and a much more desirable husband than Kevin -- um, I mean Howard.

Kevin Kline does a decent job of mimicking Howard, a repressed gay man. But it still feels like mimicking, rather than acting. Here is also where the problems begin. I guess wearing a bow-tie means you are gay. And, similarly, the Barbra Streisand gag is beaten to death (and beyond). How many times can the viewers tolerate being told that all gay men like Barbra??!! Come on! Also, Kline's attempt to appear gay simply by giving us a limp hand gesture . . . Not only is it not enough; it's really kind of humiliating.

Nonetheless, the final scene does give ""Mr. Holland's Opus"" a run for its money, and I can't deny it: I did really have fun watching this movie. It's basically a sound little production, well structured, reasonably well written, and Kevin Kline can dance",quite enjoyed watching film give four star even though think thing seriously problematic like joan cusack matt dillon kevin kline order also passably funny script least one well structured feel good viewing experience joan cusack wonderful blow wayward fiance stand fantastic scene stumble bar street screaming twilight zone point collapse hood matt dillon car wedding dress no less well scene adorable especially considering end truly touching reading shakespeare romeo juliet play explores competing definition masculinity yes heart film not comprehend another viewer criticism bride given nothing film obviously going marry movie star get eat cheetos bargain matt dillon ever essence cuteness much desirable husband kevin um mean howard kevin kline decent job mimicking howard repressed gay man still feel like mimicking rather acting also problem begin guess wearing bow tie mean gay similarly barbra streisand gag beaten death beyond many time viewer tolerate told gay men like barbra come also kline attempt appear gay simply giving u limp hand gesture not not enough really kind humiliating nonetheless final scene give mr holland opus run money not deny really fun watching movie basically sound little production well structured reasonably well written kevin kline dance,1
"I enjoyed this novel. It wasn't Hiaasen's best work but it was well beyond a lot of novels one could read. 

Hiaasen has the ability to look at the lower end of society and bring out the humour in how they conduct their lives. In this novel, two people win the Lotto. Ordinarily this would be a cause for celebration but when one of the winners bemoans the fact that they have to share their spoils with another and they are wanna-be white supremists, then the adventure starts. 

The shenanigans of the characters is both humourous and engrossing, this is a book that I recommend",enjoyed novel not hiaasen best work well beyond lot novel one could read hiaasen ability look lower end society bring humour conduct life novel two people win lotto ordinarily would celebration one winner bemoans fact share spoil another want white supremists adventure start shenanigan character humourous engrossing book recommend,1
"In my humble opinion, the real stars of this sorry sequal were the cars, e.g. the Corvair, Buscemi's Caddy and Cuervo's 1959 Buick.

How often do you get to see a '59 Buick, either in the movies or in real life",humble opinion real star sorry sequal car corvair buscemi caddy cuervo 1959 buick often get see 59 buick either movie real life,0
My wife and I ejected this DVD after half way through and planned to throw it out.  I later figured I'd see if it got any better and watched the rest of it.  The last guy is good and I won't throw this away now; he does a bit on throwing up that is good.  Most of the humor is gutter humour and is not that funny,wife ejected dvd half way planned throw later figured would see got better watched rest last guy good not throw away bit throwing good humor gutter humour not funny,0
"This is my second Escort Passport 8500 X50. The first one is in another car. It saved me many times for getting caught though I'm not maniac driver. The detection range is very good, it gives you plenty time to adjust your speed before you see the police car. I love the blue color and it only costs $30 more than red. The only problem that I have experienced on my first one is sometimes I got laser false warning signals, especially on raining day with defog is on. I heard someone mentioned that turbo charged car can causes X50 Pop and Laser false warning signals, and my first X50 is in my turbo charged car. I'm not sure if Pop alerts were false but since it won't help much, I have it turned off. Overall, it's very good detector, you will get payback if you own one.",second escort passport 8500 x50 first one another car saved many time getting caught though not maniac driver detection range good give plenty time adjust speed see police car love blue color cost 30 red problem experienced first one sometimes got laser false warning signal especially raining day defog heard someone mentioned turbo charged car cause x50 pop laser false warning signal first x50 turbo charged car not sure pop alert false since not help much turned overall good detector get payback one,1
"This book is full of excuses and manipulated data that ignores the ultimate moral responsibility of a society.  We can correlate joblessness with the number of innercity households that contain black ink pens if we want to.  While Wilson presents an argument in an attempt to educate, his words are slanted in such a way that we are left feeling ""sorry for them""",book full excuse manipulated data ignores ultimate moral responsibility society correlate joblessness number innercity household contain black ink pen want wilson present argument attempt educate word slanted way left feeling sorry,0
"I have a Gateway CX2610, and it always got hot in my lap after about 10 or 15 minutes.  Enter this Targus lapdesk.  When folded out, it provides a nice buffer between my lap and the heat of the laptop even when using the laptop for upwards of two hours.

But wait, there's more!  I had also found my laptop awkward to use at a desk because of the poor ergonomics.  However, I use this lapdesk folded with the adjustable leg to reposition the keyboard to a better angle for typing.  It also puts the screen at a better height as well.

The desk also works well folded in half with my laptop converted to tablet mode.  So, it's a very versatile accessory to go with my versatile laptop.  I highly recommend it",gateway cx2610 always got hot lap 10 15 minute enter targus lapdesk folded provides nice buffer lap heat laptop even using laptop upwards two hour wait also found laptop awkward use desk poor ergonomics however use lapdesk folded adjustable leg reposition keyboard better angle typing also put screen better height well desk also work well folded half laptop converted tablet mode versatile accessory go versatile laptop highly recommend,1
"I just use the keyboard like a business user. I don't use the media stuff. I really like the tactile feel of the keyboard and how it works. I like that it's not huge and doesn't have all those extra ridiculous buttons that I never use. The rechargeable mouse is handy as well. Prior to this, I had two Microsoft wireless combos in a row, and in both cases the mouse gradually began flaking out on me. I don't know if it's because it's Logitech or it's bluetooth, but the keyboard/mouse are as responsive as were they wired (after they ""wake up"").",use keyboard like business user not use medium stuff really like tactile feel keyboard work like not huge not extra ridiculous button never use rechargeable mouse handy well prior two microsoft wireless combo row case mouse gradually began flaking not know logitech bluetooth keyboard mouse responsive wired wake,1
"I bought these Ear Headphones primarily to use when running and biking at the club. The sound quality is acceptable, not exceptional. The construction is a little flimsy and the big issue is that the cord is shorter for the left ear than the right. That places all the force on the left side and that one tends to pull out. I have no idea why Sony thought that this was a good design. For the money they could also have included a case rather than a clip for the cord. I would give these a B- good/not great",bought ear headphone primarily use running biking club sound quality acceptable not exceptional construction little flimsy big issue cord shorter left ear right place force left side one tends pull no idea sony thought good design money could also included case rather clip cord would give good not great,1
"This book was a gift given to me by a friend years ago. I own and have read about twelve books on the topic. Out of all of them, this has been by far the best. By the end it feels like a journey inside yourself has taken place and you arrive to a new destination on your insides. The feel of the book is one of love and support. Not the self-centered type, or author as guru type that I have read in other books--this one has the experience of two professional therapists that shows itself in each chapter. It made a large difference in my struggle with an eating disorder that started at age 10. I am now 44.",book gift given friend year ago read twelve book topic far best end feel like journey inside taken place arrive new destination inside feel book one love support not self centered type author guru type read book one experience two professional therapist show chapter made large difference struggle eating disorder started age 10 44,1
"Even though you know before you start reading that this book will have a happy ending, it is a fun read.  A well written and pleasant book.  One of the best of this falls crop.  I am already waiting for the next book in the series",even though know start reading book happy ending fun read well written pleasant book one best fall crop already waiting next book series,1
"Can't remember when I've seen a film with more depraved and pathetic characters than this.   A has-been silent screen star who lives in a sinister dark house surrounded by a gzillion of her own photos and a weirdo butler essentially kidnap a holiday screen writer, down on his luck.  The writer wanders onto what appears to be deserted property, and hides his car trying to escape a Finance Co. The  threesome make the creepiest trio you could ever imagine.   In one early scene they have a funeral, casket and all, for a monkey.  Yuk.  

Gloria Swanson was directed to play a woman who still thinks she can make a come back by writing her own script, though she despises movies that ""talk"".   She waves her hands about, and makes strange corny expressions with her face in every scene. She falls for the screen writer, William Holden, and won't let him out of her sight.  The film was made in 1950, and Swanson is supposed to be playing a woman of only 50, not exacty over the hill (if we look at many of today's movie stars.)   But she's treated in the film as though she much, much older.  I thought she was supposed to be about 75 or so, but her age is mentioned towards the end of the film.  My heavens, at 50 she could still be in movies, and from the amount of money she apparently had, didn't need to be living in such a dark, creepy house.  Film didn't make sense.   

Sorry I bought it.  It was ridiculous.",not remember seen film depraved pathetic character silent screen star life sinister dark house surrounded gzillion photo weirdo butler essentially kidnap holiday screen writer luck writer wanders onto appears deserted property hide car trying escape finance co threesome make creepiest trio could ever imagine one early scene funeral casket monkey yuk gloria swanson directed play woman still think make come back writing script though despises movie talk wave hand make strange corny expression face every scene fall screen writer william holden not let sight film made 1950 swanson supposed playing woman 50 not exacty hill look many today movie star treated film though much much older thought supposed 75 age mentioned towards end film heaven 50 could still movie amount money apparently not need living dark creepy house film not make sense sorry bought ridiculous,0
"Well, it started off a fairytale.  This small vacuum has a lot of power.  Unfortunatley, I think I have permanant hearing damage from the volume of this vacuum.  It is EXTREMELY loud, it terrified my pets and I had ringing in my ears after using it.  It worked very well for about 6 months and then pooped out on me.  I'm not sure if the motor gave out or what, but the suction doesn't work even though the brushes still spin.  THE FILTER IS A PAIN!  I run a rabbit rescue and deal with a lot of pet hair, it just clogs up way to fast.  If you have a small apartment with merely area rugs, this might be ok, just make sure you buy some ear plugs.  YIKES.",well started fairytale small vacuum lot power unfortunatley think permanant hearing damage volume vacuum extremely loud terrified pet ringing ear using worked well month pooped not sure motor gave suction not work even though brush still spin filter pain run rabbit rescue deal lot pet hair clog way fast small apartment merely area rug might ok make sure buy ear plug yikes,0
"This book is old news and is filled with predictions for 2005 & 2006 - most of which are inacurate.  His boom and subsequent bust theories are not materializing - and at this point even if they do will be of much smaller scale than his grand predictions (DOW over 40,000) presented in this book",book old news filled prediction 2005 2006 inacurate boom subsequent bust theory not materializing point even much smaller scale grand prediction dow 40 000 presented book,0
"I want everyone to know that this book was a labor of love. I want to help make people aware of the life and the legacy of Ilan Ramon, a hero and inspiring figure for all of us",want everyone know book labor love want help make people aware life legacy ilan ramon hero inspiring figure u,1
"I bought this and found that if you like to burn your own CD's to play in it, it has a problem reading the tracks.  It sometimes spins up and doesn't play, and it always has a very audible noise on spin up and track find.  I usually wake to that sound before the music starts.  I AM NOT A LIGHT SLEEPER.  This is my second one, and I've basically been using it for the radio wake function for the last few months.  Do yourself a favor and find a different product",bought found like burn cd play problem reading track sometimes spin not play always audible noise spin track find usually wake sound music start not light sleeper second one basically using radio wake function last month favor find different product,0
"I bought this because my windshield suction mount could not be trusted.  I've had it fall off more than once.  Then you drive around wondering if your $700 Nuvi is going to fall and break.  Not Fun!  The friction mount works for me. For everyday driving, even aggresive driving, it stays put.  Someone on this site left feedback about using it with their Nuvi 360 and I used their review to make the purchase.  I'm glad I did.",bought windshield suction mount could not trusted fall drive around wondering 700 nuvi going fall break not fun friction mount work everyday driving even aggresive driving stay put someone site left feedback using nuvi 360 used review make purchase glad,1
"I'm using Monster optical cable as well, but with different reasons behind. Anybody with a basic knowledge of physics or optics should know that under normal condition light is not susceptible to interference from  magnetic field or EMF",using monster optical cable well different reason behind anybody basic knowledge physic optic know normal condition light not susceptible interference magnetic field emf,1
"This is a gorgeous ice bucket. It is large and stylish.  However, I cannot recommend it because of the lid.  The lid is attached to the bucket and does not come completely off.  Instead, it pivots and swings up.  The problem with this is that you cannot fill the bucket all the way up with ice because you have to leave a good amount of room at the top for the lid to swing.  And, because the lid is not removable, it gets in the way especially if you want to use this bucket as a champagne/wine cooler.  Poor design flaw.  I want an ice bucket that I can remove the lid and put it aside if I don't need to use it rather than having it sticking up and in the way. You'll notice in OXO's main picture of this bucket on this site it is shown without the lid sticking up.  Why?  Because it makes for a cleaner look not having the lid in the way.  Hey OXO, that's the same look I wanted this bucket to have sitting on my bar! 

Would it have killed OXO to put a knob/handle on the lid and let the customer decide if they want the lid on or off? I swear sometimes I think manufacturers never bother actually testing out the things they design. If they had, surely they would have noticed how bad their lid idea was.  Or they could have looked at every other ice bucket on the market to see that theirs is the only one in which the lid doesn't come off.  That should have been a clue to them that there are obvious merits to having  a removable lid.

This bucket has a clear plastic lid.  I don't understand why it's plastic at all.  First of all, it's an ice bucket!  I think everyone knows ice is inside without needing to peek through the lid.  Secondly, a metal lid will keep the temperature inside colder longer than than a plastic lid. That is why the bucket is made of metal, not plastic.  Metal is a better conductor of heat and cold. 
 
I wish I had noticed the lid before I purchased it.  I didn't pay close enough attention. I suppose I assumed it was a normal lid that came off like all the others.  Thankfully I got the bucket from my local Bed Bath & Beyond making its return very easy.  I am sorry I have to return it  because this really is a nice looking bucket. However, I don't intend to spend $40 on an ice bucket just to sit there, look pretty and receive compliments--that's my job as hostess :-).  I want an ice bucket that is functional too.  

Oh, well...my search for the perfect ice bucket continues.",gorgeous ice bucket large stylish however not recommend lid lid attached bucket not come completely instead pivot swing problem not fill bucket way ice leave good amount room top lid swing lid not removable get way especially want use bucket champagne wine cooler poor design flaw want ice bucket remove lid put aside not need use rather sticking way notice oxo main picture bucket site shown without lid sticking make cleaner look not lid way hey oxo look wanted bucket sitting bar would killed oxo put knob handle lid let customer decide want lid swear sometimes think manufacturer never bother actually testing thing design surely would noticed bad lid idea could looked every ice bucket market see one lid not come clue obvious merit removable lid bucket clear plastic lid not understand plastic first ice bucket think everyone know ice inside without needing peek lid secondly metal lid keep temperature inside colder longer plastic lid bucket made metal not plastic metal better conductor heat cold wish noticed lid purchased not pay close enough attention suppose assumed normal lid came like others thankfully got bucket local bed bath beyond making return easy sorry return really nice looking bucket however not intend spend 40 ice bucket sit look pretty receive compliment job hostess want ice bucket functional oh well search perfect ice bucket continues,0
"Hey here's an idea. What if Hitler was right all along, only it is men, not jews, who are to blame for all the woes of the world. We should build a new Auschwitz and exterminate them all. Right Andrea? In my opinion, this is just as bad as any misogynist. It's ridiculous garbage like this that has set the women's liberation movement back for so long",hey idea hitler right along men not jew blame woe world build new auschwitz exterminate right andrea opinion bad misogynist ridiculous garbage like set woman liberation movement back long,0
"Certainly the best kung-fu movie I've ever seen, Kung Fu Hustle is loaded with effects and humor, and stunning fight sequences to boot.  Try and watch any regular martial arts movie afterward and all you can do is yawn, even the great Bruce Lee is tired and played-out in comparison to Kung Fu Hustle.  The movie continues to top itself throughout, with an escalation of fight scenes that peaks with the hero jumping higher than the clouds, seeing Buddha, lightly stepping off a bird, and plunging to earth to deliver a blow capable of knocking a fifty-foot hole in a building!  This aint just wire-fu, it's wired-fu with hilarious weirdness.",certainly best kung fu movie ever seen kung fu hustle loaded effect humor stunning fight sequence boot try watch regular martial art movie afterward yawn even great bruce lee tired played comparison kung fu hustle movie continues top throughout escalation fight scene peak hero jumping higher cloud seeing buddha lightly stepping bird plunging earth deliver blow capable knocking fifty foot hole building not wire fu wired fu hilarious weirdness,1
"While certain labels with this software are much more easier to work with such as the CDs and the general labels, I found this product much less than satisfactory.  

The inserts and the software don't align too well and are a few centimeters off...especially on the lower half of the page.  If one wants to keep the insert regardless of whether or not the ""cut offs"" are present it would be best if the paper was inserted within the opposite position in the paper tray in the printer so one can cut to the size needed.

Otherwise, I would suggest what another Amazon customer has done. Use cardstock paper....at least for the back inserts.  And trim with either a scissors or paper cutter.

A product should do what it promises it will do.  Unfortunately, this one does not.  At least, within my experiance this does not measure up to what was previewed within the Memorex beginner's package w/ CD label stamper.  

Two stars for at least being able to print the front side.  Although it would have been nice if they had said so without stating they could do both when they cannot",certain label software much easier work cd general label found product much less satisfactory insert software not align well centimeter especially lower half page one want keep insert regardless whether not cut offs present would best paper inserted within opposite position paper tray printer one cut size needed otherwise would suggest another amazon customer done use cardstock paper least back insert trim either scissors paper cutter product promise unfortunately one not least within experiance not measure previewed within memorex beginner package cd label stamper two star least able print front side although would nice said without stating could not,0
"I wavered awhile between three stars and two stars, because a company and entrepreneur as brilliant as Sony and Akio Morita seem to deserve at least three. However, in the end, the book's errors just piled too high. It opens well, with the story of Sony's founding and rise from leaking offices in a half-wrecked department store just after World War II, to becoming one of the world's great companies. This is a fascinating and inspiring story, and Morita tells it with flair.

Then, unfortunately, the downward spiral begins. Morita consistently takes his experience at Sony and assumes that every other Japanese company operates the same way, which is a fantastically wrong assertion (as the last thirteen years of Japan's seemingly endless recession have shown). He also frequently takes good basic management techniques, like trusting employees and giving them creative leeway, and tries to brand them as somehow uniquely ""Japanese"".

Then there are all the claims which are simply out-and-out false, such as Japan supposedly having the world's best construction technology. (It actually has perhaps the worst in the industrial world, as the Kobe earthquake unfortunately demonstrated.)  Or how Japan is supposedly a nation fanatically devoted to not wasting anything. (Yet it only recently discovered the concept of ""second-hand goods"", instead of throwing nearly-new furniture and clothing away. Plus, Japanese garbage trucks groan under the weight of the world's worst overpackaging.)

Reading between the lines, a person can see the roots of so many of the problems that Japan faces today. For example, Morita spends a good deal of words attacking the excess of lawyers in the United States. While this can, of course, sometimes be a serious problem, it also gives U.S. consumers a way to protect themselves. Japan's consumers, on the other hand, without an accessible court system, are almost completely at the mercy of bureaucrats and executives. Complaints about dangerous products or chemicals in drinking water are simply ignored, because they lack any threat of legal action. In another example, Morita praises the ""trust"" and agreements without contracts that exist among Japanese corporations. In reality, this ""trust"" is a death pact, as bankrupt inefficient companies are propped up by their buddies, instead of letting them fall and create openings for fresh and innovative entrepreneurs.

Other than the glimpses into Sony's history and corporate culture, this book is only interesting as a museum piece - yet another in the flood of ""Japan is going to take over"" books that came out in the Eighties. Although, of course, considering all the ""Internet companies are going to take over"" books that came out in the Nineties, not even this is a uniquely ""Japanese"" phenomenon. 

PS: Anyone wanting a healthy reality check about the current state of Japan should read ""Dogs and Demons"" by Alex Kerr.",wavered awhile three star two star company entrepreneur brilliant sony akio morita seem deserve least three however end book error piled high open well story sony founding rise leaking office half wrecked department store world war ii becoming one world great company fascinating inspiring story morita tell flair unfortunately downward spiral begin morita consistently take experience sony assumes every japanese company operates way fantastically wrong assertion last thirteen year japan seemingly endless recession shown also frequently take good basic management technique like trusting employee giving creative leeway try brand somehow uniquely japanese claim simply false japan supposedly world best construction technology actually perhaps worst industrial world kobe earthquake unfortunately demonstrated japan supposedly nation fanatically devoted not wasting anything yet recently discovered concept second hand good instead throwing nearly new furniture clothing away plus japanese garbage truck groan weight world worst overpackaging reading line person see root many problem japan face today example morita spends good deal word attacking excess lawyer united state course sometimes serious problem also give consumer way protect japan consumer hand without accessible court system almost completely mercy bureaucrat executive complaint dangerous product chemical drinking water simply ignored lack threat legal action another example morita praise trust agreement without contract exist among japanese corporation reality trust death pact bankrupt inefficient company propped buddy instead letting fall create opening fresh innovative entrepreneur glimpse sony history corporate culture book interesting museum piece yet another flood japan going take book came eighty although course considering internet company going take book came ninety not even uniquely japanese phenomenon p anyone wanting healthy reality check current state japan read dog demon alex kerr,0
We thought this was smaller than pictured and not comfortable.  We were not pleased with this,thought smaller pictured not comfortable not pleased,0
